area_code,year,quarter,mean_rent_per_month,median_rent_per_month,area_code_21
E02006133,2016,4,584.6153846,585.0,E02006133
E02006135,2016,4,685.0,650.0,E02006135
E02006137,2016,4,560.0,560.0,E02006137
E02006139,2016,4,508.5294118,497.5,E02006139
E02006140,2016,4,587.0,595.0,E02006140
E02006141,2016,4,557.3333333,550.0,E02006141
E02006143,2016,4,600.4166667,575.0,E02006143
E02006149,2016,4,701.9230769,675.0,E02006149
E02006150,2016,4,634.75,650.0,E02006150
E02006151,2016,4,605.8333333,625.0,E02006151
E02006158,2016,4,548.3333333,525.0,E02006158
E02006164,2016,4,442.9166667,465.0,E02006164
E02006165,2016,4,515.3846154,522.5,E02006165
E02006167,2016,4,1084.416667,900.0,E02006167
E02006168,2016,4,630.0816327,450.0,E02006168
E02006171,2016,4,523.5833333,550.0,E02006171
E02006172,2016,4,763.6363636,710.0,E02006172
E02006180,2016,4,593.0,595.0,E02006180
E02006190,2016,4,687.9411765,595.0,E02006190
E02006191,2016,4,682.25,650.0,E02006191
E02006196,2016,4,563.6363636,570.0,E02006196
E02006197,2016,4,516.826087,525.0,E02006197
E02006208,2016,4,460.4285714,450.0,E02006208
E02006209,2016,4,584.0,525.0,E02006209
E02006231,2016,4,706.4285714,695.0,E02006231
E02006233,2016,4,678.0,675.0,E02006233
E02006238,2016,4,787.0833333,725.0,E02006238
E02006239,2016,4,979.5833333,945.0,E02006239
E02006241,2016,4,960.0,945.0,E02006241
E02006247,2016,4,715.0,697.5,E02006247
E02006248,2016,4,771.0,795.0,E02006248
E02006249,2016,4,663.75,650.0,E02006249
E02006250,2016,4,594.8863636,595.0,E02006250
E02006251,2016,4,662.1875,650.0,E02006251
E02006252,2016,4,701.5384615,695.0,E02006252
E02006253,2016,4,923.6363636,950.0,E02006253
E02006254,2016,4,651.3157895,650.0,E02006254
E02006255,2016,4,678.627451,675.0,E02006255
E02006256,2016,4,610.1666667,575.0,E02006256
E02006258,2016,4,694.3333333,650.0,E02006258
E02006270,2016,4,694.7826087,640.0,E02006270
E02006277,2016,4,836.0714286,895.0,E02006277
E02006278,2016,4,851.6666667,795.0,E02006278
E02006279,2016,4,948.5714286,925.0,E02006279
E02006281,2016,4,779.375,895.0,E02006281
E02006290,2016,4,616.3043478,587.5,E02006290
E02006296,2016,4,748.5714286,675.0,E02006296
E02006298,2016,4,646.3043478,685.0,E02006298
E02006300,2016,4,652.25,675.0,E02006300
E02006301,2016,4,642.173913,595.0,E02006301
E02006302,2016,4,580.7142857,630.0,E02006302
E02006303,2016,4,611.0,595.0,E02006303
E02006304,2016,4,655.0,650.0,E02006304
E02006305,2016,4,483.9473684,500.0,E02006305
E02006306,2016,4,598.1818182,600.0,E02006306
E02006308,2016,4,459.7368421,480.0,E02006308
E02006310,2016,4,624.2857143,625.0,E02006310
E02006311,2016,4,633.5714286,597.5,E02006311
E02006313,2016,4,603.2352941,595.0,E02006313
E02006314,2016,4,568.9285714,575.0,E02006314
E02006316,2016,4,585.5,600.0,E02006316
E02006318,2016,4,1532.5,1450.0,E02006318
E02006320,2016,4,1246.666667,1200.0,E02006320
E02006322,2016,4,2119.0,2200.0,E02006322
E02006323,2016,4,1485.0,1265.0,E02006323
E02006324,2016,4,1305.0,1300.0,E02006324
E02006325,2016,4,1536.75,1400.0,E02006325
E02006326,2016,4,1226.888889,1249.0,E02006326
E02006327,2016,4,1860.357143,1595.0,E02006327
E02006328,2016,4,1444.333333,1195.0,E02006328
E02006329,2016,4,3322.8125,2950.0,E02006329
E02006332,2016,4,1916.0,1492.5,E02006332
E02006333,2016,4,2872.083333,2500.0,E02006333
E02006336,2016,4,1284.0,1200.0,E02006336
E02006337,2016,4,1615.272727,1675.0,E02006337
E02006339,2016,4,1449.444444,1300.0,E02006339
E02006341,2016,4,1109.444444,1050.0,E02006341
E02006342,2016,4,1251.810345,1225.0,E02006342
E02006347,2016,4,991.0714286,995.0,E02006347
E02006349,2016,4,1274.0,1312.5,E02006349
E02006351,2016,4,1165.625,995.0,E02006351
E02006352,2016,4,1527.142857,1500.0,E02006352
E02006354,2016,4,1170.0,1050.0,E02006354
E02006356,2016,4,1126.216216,1050.0,E02006356
E02006358,2016,4,1328.0,1350.0,E02006358
E02006375,2016,4,1117.153846,997.5,E02006375
E02006376,2016,4,1417.5,1425.0,E02006376
E02006379,2016,4,1280.909091,1262.5,E02006379
E02006393,2016,4,1737.23913,1450.0,E02006393
E02006394,2016,4,1745.464646,1640.0,E02006394
E02006395,2016,4,1249.583333,1275.0,E02006395
E02006398,2016,4,1105.238095,1100.0,E02006398
E02006399,2016,4,1152.0,1200.0,E02006399
E02006401,2016,4,1098.913043,1197.5,E02006401
E02006403,2016,4,1046.333333,902.5,E02006403
E02006404,2016,4,1324.052632,1250.0,E02006404
E02006405,2016,4,942.3888889,1075.0,E02006405
E02006406,2016,4,1118.194444,1100.0,E02006406
E02006408,2016,4,1142.478261,1095.0,E02006408
E02006411,2016,4,1282.692308,1395.0,E02006411
E02006412,2016,4,1851.818182,1850.0,E02006412
E02006418,2016,4,1011.153846,1025.0,E02006418
E02006420,2016,4,1064.5,1100.0,E02006420
E02006423,2016,4,972.5,1025.0,E02006423
E02006431,2016,4,1051.5,1125.0,E02006431
E02006445,2016,4,1182.272727,1047.5,E02006445
E02006453,2016,4,1348.5,1350.0,E02006453
E02006456,2016,4,1385.909091,1425.0,E02006456
E02006457,2016,4,1206.071429,1050.0,E02006457
E02006458,2016,4,1090.0,1200.0,E02006458
E02006459,2016,4,1043.421053,1072.5,E02006459
E02006460,2016,4,1028.823529,937.5,E02006460
E02006461,2016,4,1448.095238,1372.5,E02006461
E02006463,2016,4,1156.384615,1150.0,E02006463
E02006473,2016,4,676.25,625.0,E02006473
E02006507,2016,4,903.3333333,850.0,E02006507
E02006514,2016,4,932.3076923,845.0,E02006514
E02006519,2016,4,966.4285714,850.0,E02006519
E02006520,2016,4,919.6428571,740.0,E02006520
E02006521,2016,4,766.0714286,825.0,E02006521
E02006525,2016,4,1861.271186,1650.0,E02006525
E02006527,2016,4,1360.783333,1185.0,E02006527
E02006528,2016,4,1814.270073,1662.5,E02006528
E02006529,2016,4,812.2222222,795.0,E02006529
E02006530,2016,4,990.5555556,900.0,E02006530
E02006531,2016,4,1686.087866,1520.0,E02006531
E02006533,2016,4,1057.142857,950.0,E02006533
E02006538,2016,4,1031.071429,995.0,E02006538
E02006541,2016,4,784.375,750.0,E02006541
E02006544,2016,4,1114.090909,897.5,E02006544
E02006545,2016,4,832.7857143,875.0,E02006545
E02006546,2016,4,1002.916667,1050.0,E02006546
E02006548,2016,4,865.3448276,850.0,E02006548
E02006551,2016,4,1195.0,825.0,E02006551
E02006552,2016,4,692.2222222,637.5,E02006552
E02006558,2016,4,651.0606061,650.0,E02006558
E02006566,2016,4,1094.5,875.0,E02006566
E02006568,2016,4,909.95,900.0,E02006568
E02006570,2016,4,901.7727273,895.0,E02006570
E02006593,2016,4,925.0,875.0,E02006593
E02006612,2016,4,897.0,895.0,E02006612
E02006625,2016,4,836.5,975.0,E02006625
E02006627,2016,4,857.7272727,820.0,E02006627
E02006628,2016,4,927.5,925.0,E02006628
E02006630,2016,4,767.2340426,767.5,E02006630
E02006631,2016,4,697.195122,672.5,E02006631
E02006632,2016,4,849.2307692,780.0,E02006632
E02006643,2016,4,663.3333333,650.0,E02007025
E02006645,2016,4,818.0,850.0,E02006645
E02006649,2016,4,710.8333333,700.0,E02006649
E02006652,2016,4,766.3333333,762.5,E02006652
E02006653,2016,4,760.9090909,700.0,E02006653
E02006654,2016,4,628.2272727,625.0,E02006654
E02006656,2016,4,652.5,675.0,E02006656
E02006657,2016,4,724.0909091,750.0,E02006657
E02006658,2016,4,779.0909091,737.5,E02006658
E02006663,2016,4,950.0,950.0,E02006663
E02006671,2016,4,808.5,850.0,E02006671
E02006680,2016,4,727.7272727,675.0,E02006680
E02006683,2016,4,706.25,625.0,E02006683
E02006684,2016,4,566.4705882,550.0,E02006684
E02006685,2016,4,677.3076923,662.5,E02006685
E02006687,2016,4,788.4375,800.0,E02006687
E02006691,2016,4,657.0967742,675.0,E02007023
E02006713,2016,4,650.2941176,650.0,E02006713
E02006715,2016,4,750.7692308,685.0,E02006715
E02006718,2016,4,829.0,875.0,E02006718
E02006719,2016,4,1230.9375,750.0,E02006719
E02006734,2016,4,708.1818182,722.5,E02006734
E02006736,2016,4,662.037037,662.5,E02006736
E02006737,2016,4,601.6666667,662.5,E02006737
E02006738,2016,4,662.3076923,662.5,E02006738
E02006739,2016,4,547.173913,425.0,E02006739
E02006740,2016,4,590.6037736,625.0,E02006740
E02006741,2016,4,699.75,650.0,E02006741
E02006742,2016,4,474.74,400.0,E02006742
E02006743,2016,4,613.4615385,685.0,E02006743
E02006744,2016,4,576.6666667,585.0,E02006744
E02006745,2016,4,546.6,525.0,E02006745
E02006746,2016,4,773.5714286,750.0,E02006746
E02006747,2016,4,625.4166667,650.0,E02006747
E02006750,2016,4,550.0,510.0,E02006750
E02006751,2016,4,684.0909091,725.0,E02006751
E02006770,2016,4,540.25,515.0,E02006770
E02006776,2016,4,573.1818182,575.0,E02006776
E02006783,2016,4,1087.25,1200.0,E02006783
E02006787,2016,4,1270.714286,1200.0,E02006787
E02006788,2016,4,1359.777778,1400.0,E02006788
E02006791,2016,4,1587.2,1495.0,E02006791
E02006792,2016,4,1706.017391,1517.0,E02006792
E02006793,2016,4,1339.692308,1400.0,E02006793
E02006794,2016,4,1317.125,1300.0,E02006794
E02006795,2016,4,1428.513514,1537.5,E02006795
E02006796,2016,4,1421.666667,1295.0,E02006796
E02006798,2016,4,1266.789474,1312.5,E02006798
E02006799,2016,4,1430.0,1375.0,E02006799
E02006800,2016,4,1324.692308,1325.0,E02006800
E02006801,2016,4,2071.244186,1899.0,E02006801
E02006802,2016,4,1728.421053,1517.0,E02006802
E02006803,2016,4,609.0909091,575.0,E02006803
E02006817,2016,4,536.1538462,368.0,E02006817
E02006818,2016,4,707.9,725.0,E02006818
E02006824,2016,4,999.2307692,950.0,E02006824
E02006829,2016,4,1293.666667,1222.5,E02006829
E02006833,2016,4,1088.5,1200.0,E02006833
E02006836,2016,4,1333.846154,1300.0,E02006836
E02006837,2016,4,1697.636364,1397.5,E02006837
E02006840,2016,4,666.0714286,725.0,E02006840
E02006841,2016,4,689.7333333,600.0,E02006841
E02006843,2016,4,650.1081081,675.0,E02006843
E02006844,2016,4,1264.868421,1274.0,E02006844
E02006845,2016,4,683.1818182,695.0,E02006845
E02006846,2016,4,701.5625,695.0,E02006846
E02006847,2016,4,818.7037037,750.0,E02006847
E02006848,2016,4,869.8148148,725.0,E02006848
E02006849,2016,4,825.7142857,825.0,E02006849
E02006850,2016,4,1071.982143,1001.0,E02006850
E02006851,2016,4,710.8863636,600.0,E02006851
E02006852,2016,4,1277.573529,1000.0,E02006852
E02006853,2016,4,1732.146067,1647.0,E02006853
E02006854,2016,4,2204.15625,1950.0,E02006854
E02006855,2016,4,1251.609756,1172.5,E02006855
E02006856,2016,4,1065.791667,850.0,E02006856
E02006858,2016,4,891.5384615,900.0,E02006858
E02006859,2016,4,989.3333333,962.5,E02006859
E02006861,2016,4,1544.377672,1395.5,E02006861
E02006863,2016,4,723.0555556,725.0,E02006863
E02006868,2016,4,911.5217391,637.5,E02006868
E02006870,2016,4,545.3333333,537.5,E02007044
E02006875,2016,4,845.5348837,837.5,E02006875
E02006876,2016,4,807.975,795.0,E02006876
E02006877,2016,4,712.2258065,697.5,E02006877
E02006878,2016,4,794.7272727,737.5,E02006878
E02006882,2016,4,1263.611111,1200.0,E02006882
E02006883,2016,4,770.4166667,825.0,E02006883
E02006885,2016,4,1232.32,720.0,E02006885
E02006887,2016,4,856.875,825.0,E02006887
E02006890,2016,4,734.1666667,725.0,E02006890
E02006894,2016,4,477.2777778,500.0,E02006894
E02006895,2016,4,827.0,750.0,E02006895
E02006896,2016,4,845.5555556,775.0,E02006896
E02006897,2016,4,787.6666667,750.0,E02006897
E02006898,2016,4,857.3333333,825.0,E02006898
E02006899,2016,4,921.0512821,862.5,E02006899
E02006901,2016,4,619.5454545,622.5,E02007039
E02006902,2016,4,861.4285714,825.0,E02006902
E02006903,2016,4,588.5714286,575.0,E02006903
E02006904,2016,4,799.9883721,675.0,E02006904
E02006906,2016,4,645.9375,550.0,E02006906
E02006907,2016,4,689.3835616,695.0,E02006907
E02006908,2016,4,613.6,595.0,E02006908
E02006911,2016,4,819.8076923,800.0,E02006966
E02006912,2016,4,989.4642857,975.0,E02006912
E02006913,2016,4,804.5,875.0,E02006913
E02006914,2016,4,984.0909091,875.0,E02006914
E02006916,2016,4,945.7692308,862.5,E02006916
E02006917,2016,4,970.0,895.0,E02006917
E02006918,2016,4,1400.84,1425.0,E02006918
E02006919,2016,4,604.0,575.0,E02006919
E02006921,2016,4,1820.333333,1560.0,E02006921
E02006924,2016,4,1194.041667,1144.0,E02006924
E02006925,2016,4,1455.9375,1650.0,E02006925
E02006926,2016,4,950.6,897.5,E02006926
E02006927,2016,4,1452.25,1295.0,E02006927
E02006928,2016,4,1487.354839,1497.0,E02006928
E02006929,2016,4,1340.254902,1337.5,E02006992
E02006930,2016,4,1242.0,1300.0,E02006930
E02006931,2016,4,1333.655172,1400.0,E02006931
E02006932,2016,4,1114.97561,695.0,E02006932
E02006933,2016,4,731.1041667,700.0,E02006933
E02006934,2016,4,818.4090909,750.0,E02006934
W02000110,2016,4,457.8571429,450.0,W02000110
W02000113,2016,4,482.0,500.0,W02000113
W02000117,2016,4,752.4489796,550.0,W02000117
W02000118,2016,4,706.1428571,662.5,W02000118
W02000127,2016,4,549.6428571,550.0,W02000127
W02000130,2016,4,447.6923077,450.0,W02000130
W02000131,2016,4,592.9411765,585.0,W02000131
W02000133,2016,4,574.1666667,575.0,W02000133
W02000134,2016,4,575.4166667,550.0,W02000134
W02000136,2016,4,548.5,550.0,W02000136
W02000138,2016,4,500.5,475.0,W02000138
W02000141,2016,4,557.8947368,562.5,W02000141
W02000147,2016,4,549.5,525.0,W02000147
W02000149,2016,4,477.8571429,460.0,W02000149
W02000154,2016,4,513.1666667,525.0,W02000154
W02000158,2016,4,530.7142857,495.0,W02000158
W02000162,2016,4,487.6923077,485.0,W02000162
W02000163,2016,4,455.8333333,450.0,W02000163
W02000164,2016,4,453.0,450.0,W02000164
W02000165,2016,4,514.5,475.0,W02000165
W02000167,2016,4,510.7142857,500.0,W02000167
W02000170,2016,4,587.5,540.0,W02000170
W02000171,2016,4,618.6111111,595.0,W02000171
W02000173,2016,4,535.3846154,510.0,W02000173
W02000175,2016,4,481.0869565,495.0,W02000175
W02000176,2016,4,544.0909091,550.0,W02000176
W02000177,2016,4,568.75,550.0,W02000177
W02000179,2016,4,588.3846154,562.5,W02000179
W02000180,2016,4,503.6363636,500.0,W02000180
W02000181,2016,4,576.7647059,547.5,W02000181
W02000182,2016,4,544.4117647,550.0,W02000182
W02000183,2016,4,511.1904762,520.0,W02000183
W02000188,2016,4,647.3157895,650.0,W02000188
W02000189,2016,4,632.5925926,612.5,W02000189
W02000191,2016,4,963.1538462,595.0,W02000191
W02000192,2016,4,702.4568966,600.0,W02000192
W02000193,2016,4,1133.914286,650.0,W02000193
W02000194,2016,4,632.5,575.0,W02000194
W02000198,2016,4,606.75,595.0,W02000198
W02000215,2016,4,454.9166667,450.0,W02000215
W02000216,2016,4,516.5625,520.0,W02000216
W02000220,2016,4,414.0,425.0,W02000220
W02000226,2016,4,571.0,585.0,W02000226
W02000227,2016,4,543.9285714,525.0,W02000227
W02000234,2016,4,610.3333333,595.0,W02000234
W02000235,2016,4,652.0,600.0,W02000235
W02000236,2016,4,658.5,675.0,W02000236
W02000245,2016,4,610.9090909,612.5,W02000245
W02000249,2016,4,590.0,600.0,W02000249
W02000272,2016,4,510.0,497.5,W02000272
W02000285,2016,4,489.5,500.0,W02000285
W02000299,2016,4,462.1875,460.0,W02000299
W02000321,2016,4,362.8,364.0,W02000321
W02000322,2016,4,361.6666667,360.0,W02000322
W02000330,2016,4,538.125,565.0,W02000330
W02000339,2016,4,627.5,625.0,W02000339
W02000352,2016,4,638.0769231,585.0,W02000352
W02000357,2016,4,567.9,575.0,W02000357
W02000358,2016,4,705.15,595.0,W02000358
W02000360,2016,4,509.06,525.0,W02000360
W02000364,2016,4,627.3333333,650.0,W02000364
W02000369,2016,4,766.5,725.0,W02000369
W02000391,2016,4,1067.142857,1050.0,W02000391
W02000394,2016,4,1697.236111,1675.0,W02000394
W02000395,2016,4,793.4615385,767.5,W02000395
W02000396,2016,4,934.5744681,800.0,W02000396
W02000398,2016,4,1611.196429,1400.0,W02000398
W02000399,2016,4,984.7222222,800.0,W02000399
W02000400,2016,4,857.5,900.0,W02000400
W02000401,2016,4,832.5,850.0,W02000401
W02000402,2016,4,623.3333333,625.0,W02000402
W02000404,2016,4,790.4166667,750.0,W02000404
W02000406,2016,4,787.5,845.0,W02000406
W02000408,2016,4,685.3125,680.0,W02000408
W02000412,2016,4,528.3333333,395.0,W02000412
W02000416,2016,4,530.0,537.5,W02000416
W02000417,2016,4,473.75,480.0,W02000417
W02000418,2016,4,612.3076923,625.0,W02000418
W02000422,2016,4,824.0909091,800.0,W02000422
W02000423,2016,4,810.5555556,750.0,W02000423
